Manhattan South,,
Backing Unsafely,6,13
Bike Lane,28,104
Bus Lane,2,62
Cell Phone,89,575
Commercial Veh on Pkwy,0,0
Cruising For Passengers,0,0
Disobey Traffic Control Device,437,2201
Driving Too Slow,0,0
Equipment,27,244
Equipment (Other),0,1
Excessive Noise,0,0
Fail to Keep Right,1,14
Fail to yield Right of Way to Pedestrian,476,1560
Failure to Signal,21,188
Failure to yield Right of Way to Vehicle,0,3
Following Too Closely,0,2
Improper Passing,7,33
Improper Taxi Pickup,0,5
Improper Turn,332,1755
Improper/Missing Plates,1,15
Lamps and Other Equipment on Bicycle,1,1
Motorcycle (Other),9,46
Not Giving R of W to Veh.,0,8
Obstructed Plate,27,261
One Way Street,35,90
Overheight,0,0
Overlength,0,2
Overweight,0,0
Overwidth,0,1
Pavement Markings,0,0
Red Light,499,2248
School Bus,6,20
Scooter In NYC,0,0
Seat Belt,120,890
Speeding,242,1070
Spillback,3,23
TBTA Rule,0,0
Tints,86,705
TLC (Other),0,0
Truck Route,0,20
Uninspected,3,25
Uninsured,13,70
Unlicensed Operator,82,468
Unregistered,30,198
Unsafe Lane Change,19,99
Other Movers,325,1937
TOTAL Movers,2927,14957
