Citywide,,
Backing Unsafely,18,101
Bike Lane,104,463
Bus Lane,82,1066
Cell Phone,1077,6287
Commercial Veh on Pkwy,56,547
Cruising For Passengers,0,35
Disobey Traffic Control Device,5495,32025
Driving Too Slow,1,10
Equipment,1282,6658
Equipment (Other),3,19
Excessive Noise,0,2
Fail to Keep Right,11,48
Fail to yield Right of Way to Pedestrian,2350,12671
Failure to Signal,357,2309
Failure to yield Right of Way to Vehicle,0,9
Following Too Closely,30,170
Improper Passing,116,452
Improper Taxi Pickup,11,88
Improper Turn,1706,11992
Improper/Missing Plates,164,841
Lamps and Other Equipment on Bicycle,13,43
Motorcycle (Other),72,292
Not Giving R of W to Veh.,73,274
Obstructed Plate,1070,5891
One Way Street,115,570
Overheight,4,24
Overlength,38,184
Overweight,88,446
Overwidth,34,157
Pavement Markings,11,67
Red Light,2700,16617
School Bus,18,146
Scooter In NYC,0,0
Seat Belt,2924,12510
Speeding,7867,48384
Spillback,15,92
TBTA Rule,0,0
Tints,1369,8494
TLC (Other),0,0
Truck Route,187,753
Uninspected,247,1385
Uninsured,720,3519
Unlicensed Operator,2731,15061
Unregistered,1352,7006
Unsafe Lane Change,131,767
Other Movers,3044,17051
TOTAL Movers,37686,215526
