Transportation Bureau,,
Backing Unsafely,1,5
Bike Lane,0,1
Bus Lane,5,53
Cell Phone,69,122
Commercial Veh on Pkwy,115,231
Cruising For Passengers,15,27
Disobey Traffic Control Device,839,1905
Driving Too Slow,0,1
Equipment,392,827
Equipment (Other),1,3
Excessive Noise,0,0
Fail to Keep Right,0,0
Fail to yield Right of Way to Pedestrian,40,70
Failure to Signal,86,221
Failure to yield Right of Way to Vehicle,0,0
Following Too Closely,22,42
Improper Passing,14,29
Improper Taxi Pickup,15,42
Improper Turn,73,209
Improper/Missing Plates,15,38
Lamps and Other Equipment on Bicycle,0,0
Motorcycle (Other),2,4
Not Giving R of W to Veh.,5,17
Obstructed Plate,365,929
One Way Street,3,11
Overheight,6,10
Overlength,35,57
Overweight,85,167
Overwidth,30,44
Pavement Markings,6,9
Red Light,60,136
School Bus,0,1
Scooter In NYC,0,0
Seat Belt,246,556
Speeding,5683,12399
Spillback,6,15
TBTA Rule,0,0
Tints,329,730
TLC (Other),0,0
Truck Route,63,138
Uninspected,105,252
Uninsured,145,353
Unlicensed Operator,546,1206
Unregistered,276,633
Unsafe Lane Change,87,181
Other Movers,309,648
TOTAL Movers,10094,22322
