Brooklyn South,,
Backing Unsafely,1,25
Bike Lane,2,20
Bus Lane,6,55
Cell Phone,248,2101
Commercial Veh on Pkwy,4,75
Cruising For Passengers,0,0
Disobey Traffic Control Device,677,8492
Driving Too Slow,0,0
Equipment,60,776
Equipment (Other),0,2
Excessive Noise,0,0
Fail to Keep Right,1,2
Fail to yield Right of Way to Pedestrian,488,4388
Failure to Signal,45,649
Failure to yield Right of Way to Vehicle,0,1
Following Too Closely,1,9
Improper Passing,11,108
Improper Taxi Pickup,0,4
Improper Turn,238,2463
Improper/Missing Plates,8,59
Lamps and Other Equipment on Bicycle,3,7
Motorcycle (Other),5,23
Not Giving R of W to Veh.,7,35
Obstructed Plate,81,376
One Way Street,8,60
Overheight,0,0
Overlength,0,1
Overweight,0,0
Overwidth,0,0
Pavement Markings,2,7
Red Light,505,4708
School Bus,19,101
Scooter In NYC,0,0
Seat Belt,562,3698
Speeding,855,7266
Spillback,2,16
TBTA Rule,1,1
Tints,86,1288
TLC (Other),0,0
Truck Route,8,316
Uninspected,10,89
Uninsured,37,351
Unlicensed Operator,301,2328
Unregistered,60,504
Unsafe Lane Change,15,98
Other Movers,514,4326
TOTAL Movers,4871,44828
