Citywide,,
Backing Unsafely,21,228
Bike Lane,186,1552
Bus Lane,609,2971
Cell Phone,1163,14040
Commercial Veh on Pkwy,73,1091
Cruising For Passengers,39,98
Disobey Traffic Control Device,8118,68717
Driving Too Slow,0,15
Equipment,1615,17379
Equipment (Other),2,36
Excessive Noise,0,14
Fail to Keep Right,6,101
Fail to yield Right of Way to Pedestrian,2562,27504
Failure to Signal,369,4487
Failure to yield Right of Way to Vehicle,2,28
Following Too Closely,22,341
Improper Passing,126,1206
Improper Taxi Pickup,39,224
Improper Turn,2198,24167
Improper/Missing Plates,237,2277
Lamps and Other Equipment on Bicycle,13,138
Motorcycle (Other),75,1020
Not Giving R of W to Veh.,39,512
Obstructed Plate,933,11592
One Way Street,146,1349
Overheight,5,76
Overlength,5,341
Overweight,36,821
Overwidth,4,274
Pavement Markings,8,142
Red Light,3455,34450
School Bus,55,644
Scooter In NYC,0,0
Seat Belt,2334,32477
Speeding,9298,101222
Spillback,20,257
TBTA Rule,1,1
Tints,2344,20123
TLC (Other),0,0
Truck Route,108,1386
Uninspected,270,3357
Uninsured,716,8447
Unlicensed Operator,3000,33829
Unregistered,1512,16898
Unsafe Lane Change,119,1593
Other Movers,3491,38447
TOTAL Movers,45374,475872
