Citywide,,
Backing Unsafely,5,199
Bike Lane,64,816
Bus Lane,11,932
Cell Phone,693,9394
Commercial Veh on Pkwy,81,1224
Cruising For Passengers,0,5
Disobey Traffic Control Device,2747,55827
Driving Too Slow,2,11
Equipment,1418,10677
Equipment (Other),1,21
Excessive Noise,0,3
Fail to Keep Right,5,49
Fail to yield Right of Way to Pedestrian,1211,24691
Failure to Signal,169,4661
Failure to yield Right of Way to Vehicle,2,20
Following Too Closely,22,332
Improper Passing,51,731
Improper Taxi Pickup,4,439
Improper Turn,1093,22639
Improper/Missing Plates,43,526
Lamps and Other Equipment on Bicycle,2,28
Motorcycle (Other),41,269
Not Giving R of W to Veh.,24,389
Obstructed Plate,188,2762
One Way Street,41,1251
Overheight,3,49
Overlength,18,313
Overweight,14,1105
Overwidth,12,188
Pavement Markings,9,114
Red Light,1333,20262
School Bus,0,630
Scooter In NYC,0,7
Seat Belt,1575,16527
Speeding,5817,81641
Spillback,43,808
TBTA Rule,0,1
Tints,433,11415
TLC (Other),0,0
Truck Route,123,2015
Uninspected,87,1151
Uninsured,245,3466
Unlicensed Operator,1473,17217
Unregistered,441,4639
Unsafe Lane Change,87,1397
Other Movers,1815,25170
TOTAL Movers,21446,326011
