Queens North,,
Backing Unsafely,1,18
Bike Lane,5,44
Bus Lane,0,47
Cell Phone,191,2465
Commercial Veh on Pkwy,0,0
Cruising For Passengers,0,0
Disobey Traffic Control Device,522,7041
Driving Too Slow,0,2
Equipment,102,1352
Equipment (Other),1,5
Excessive Noise,0,0
Fail to Keep Right,0,10
Fail to yield Right of Way to Pedestrian,277,3990
Failure to Signal,21,291
Failure to yield Right of Way to Vehicle,0,5
Following Too Closely,0,2
Improper Passing,3,60
Improper Taxi Pickup,0,1
Improper Turn,214,1861
Improper/Missing Plates,29,146
Lamps and Other Equipment on Bicycle,0,5
Motorcycle (Other),6,88
Not Giving R of W to Veh.,5,46
Obstructed Plate,46,426
One Way Street,11,71
Overheight,0,0
Overlength,0,0
Overweight,0,0
Overwidth,0,0
Pavement Markings,0,4
Red Light,290,3441
School Bus,0,50
Scooter In NYC,0,0
Seat Belt,120,3114
Speeding,340,7979
Spillback,0,9
TBTA Rule,0,0
Tints,128,1535
TLC (Other),0,0
Truck Route,0,98
Uninspected,15,138
Uninsured,25,301
Unlicensed Operator,259,2977
Unregistered,65,498
Unsafe Lane Change,6,71
Other Movers,366,4539
TOTAL Movers,3048,42730
