Brooklyn South,,
Backing Unsafely,5,31
Bike Lane,4,24
Bus Lane,4,83
Cell Phone,238,2589
Commercial Veh on Pkwy,20,104
Cruising For Passengers,0,1
Disobey Traffic Control Device,1255,10855
Driving Too Slow,0,0
Equipment,74,969
Equipment (Other),0,2
Excessive Noise,0,0
Fail to Keep Right,0,3
Fail to yield Right of Way to Pedestrian,557,5453
Failure to Signal,79,785
Failure to yield Right of Way to Vehicle,1,2
Following Too Closely,1,12
Improper Passing,10,129
Improper Taxi Pickup,0,4
Improper Turn,364,3132
Improper/Missing Plates,7,75
Lamps and Other Equipment on Bicycle,1,8
Motorcycle (Other),1,29
Not Giving R of W to Veh.,4,46
Obstructed Plate,180,663
One Way Street,13,82
Overheight,0,0
Overlength,0,1
Overweight,0,0
Overwidth,0,0
Pavement Markings,1,8
Red Light,805,6195
School Bus,6,125
Scooter In NYC,0,0
Seat Belt,454,4647
Speeding,644,8442
Spillback,3,19
TBTA Rule,0,1
Tints,222,1708
TLC (Other),0,0
Truck Route,40,375
Uninspected,12,111
Uninsured,57,475
Unlicensed Operator,379,3104
Unregistered,108,716
Unsafe Lane Change,10,116
Other Movers,585,5519
TOTAL Movers,6144,56643
