Citywide,,
Backing Unsafely,14,193
Bike Lane,62,752
Bus Lane,15,921
Cell Phone,466,8701
Commercial Veh on Pkwy,84,1143
Cruising For Passengers,0,5
Disobey Traffic Control Device,1708,53070
Driving Too Slow,1,9
Equipment,979,9259
Equipment (Other),1,20
Excessive Noise,0,3
Fail to Keep Right,3,44
Fail to yield Right of Way to Pedestrian,893,23480
Failure to Signal,179,4492
Failure to yield Right of Way to Vehicle,1,18
Following Too Closely,18,309
Improper Passing,58,679
Improper Taxi Pickup,9,435
Improper Turn,685,21546
Improper/Missing Plates,70,483
Lamps and Other Equipment on Bicycle,7,26
Motorcycle (Other),34,228
Not Giving R of W to Veh.,19,365
Obstructed Plate,141,2574
One Way Street,36,1210
Overheight,4,46
Overlength,59,295
Overweight,307,1090
Overwidth,50,176
Pavement Markings,12,105
Red Light,1047,18928
School Bus,1,630
Scooter In NYC,1,7
Seat Belt,1014,14951
Speeding,5358,75815
Spillback,17,765
TBTA Rule,0,1
Tints,401,10982
TLC (Other),0,0
Truck Route,74,1892
Uninspected,89,1064
Uninsured,232,3221
Unlicensed Operator,1226,15738
Unregistered,405,4197
Unsafe Lane Change,62,1309
Other Movers,1111,23350
TOTAL Movers,16953,304527
