Queens South,,
Backing Unsafely,3,20
Bike Lane,1,33
Bus Lane,1,109
Cell Phone,98,966
Commercial Veh on Pkwy,1,13
Cruising For Passengers,0,0
Disobey Traffic Control Device,224,3828
Driving Too Slow,1,3
Equipment,152,977
Equipment (Other),0,0
Excessive Noise,0,0
Fail to Keep Right,0,2
Fail to yield Right of Way to Pedestrian,152,1829
Failure to Signal,51,820
Failure to yield Right of Way to Vehicle,0,0
Following Too Closely,1,11
Improper Passing,15,107
Improper Taxi Pickup,0,2
Improper Turn,218,2265
Improper/Missing Plates,34,80
Lamps and Other Equipment on Bicycle,0,1
Motorcycle (Other),4,27
Not Giving R of W to Veh.,2,30
Obstructed Plate,27,243
One Way Street,2,45
Overheight,0,0
Overlength,0,1
Overweight,1,1
Overwidth,0,0
Pavement Markings,7,18
Red Light,179,1972
School Bus,0,60
Scooter In NYC,0,0
Seat Belt,152,1593
Speeding,336,4556
Spillback,1,10
TBTA Rule,0,0
Tints,15,475
TLC (Other),0,0
Truck Route,10,123
Uninspected,34,150
Uninsured,39,370
Unlicensed Operator,242,2065
Unregistered,115,603
Unsafe Lane Change,2,31
Other Movers,250,2850
TOTAL Movers,2370,26289
