Bronx,,
Backing Unsafely,4,41
Bike Lane,24,121
Bus Lane,2,187
Cell Phone,109,1188
Commercial Veh on Pkwy,1,4
Cruising For Passengers,0,0
Disobey Traffic Control Device,332,6962
Driving Too Slow,0,1
Equipment,97,1389
Equipment (Other),0,3
Excessive Noise,0,2
Fail to Keep Right,1,4
Fail to yield Right of Way to Pedestrian,212,3390
Failure to Signal,19,465
Failure to yield Right of Way to Vehicle,0,0
Following Too Closely,3,26
Improper Passing,13,80
Improper Taxi Pickup,0,1
Improper Turn,185,3669
Improper/Missing Plates,17,123
Lamps and Other Equipment on Bicycle,2,6
Motorcycle (Other),5,27
Not Giving R of W to Veh.,5,69
Obstructed Plate,40,539
One Way Street,10,110
Overheight,0,2
Overlength,0,4
Overweight,0,1
Overwidth,0,1
Pavement Markings,1,18
Red Light,229,2086
School Bus,0,116
Scooter In NYC,1,1
Seat Belt,151,1470
Speeding,540,6370
Spillback,6,52
TBTA Rule,0,1
Tints,45,1706
TLC (Other),0,0
Truck Route,0,11
Uninspected,13,205
Uninsured,58,849
Unlicensed Operator,297,2894
Unregistered,104,1071
Unsafe Lane Change,8,147
Other Movers,161,2498
TOTAL Movers,2695,37910
