Manhattan South,,
Backing Unsafely,1,23
Bike Lane,0,216
Bus Lane,10,122
Cell Phone,59,472
Commercial Veh on Pkwy,0,1
Cruising For Passengers,0,0
Disobey Traffic Control Device,135,3139
Driving Too Slow,0,0
Equipment,23,312
Equipment (Other),0,2
Excessive Noise,0,0
Fail to Keep Right,1,1
Fail to yield Right of Way to Pedestrian,59,3580
Failure to Signal,12,340
Failure to yield Right of Way to Vehicle,0,3
Following Too Closely,1,8
Improper Passing,1,44
Improper Taxi Pickup,0,27
Improper Turn,88,3029
Improper/Missing Plates,1,29
Lamps and Other Equipment on Bicycle,0,3
Motorcycle (Other),1,32
Not Giving R of W to Veh.,0,25
Obstructed Plate,9,150
One Way Street,3,126
Overheight,0,0
Overlength,1,3
Overweight,0,1
Overwidth,0,0
Pavement Markings,0,5
Red Light,95,1913
School Bus,0,64
Scooter In NYC,0,0
Seat Belt,185,1044
Speeding,67,2660
Spillback,0,57
TBTA Rule,0,0
Tints,13,282
TLC (Other),0,0
Truck Route,3,166
Uninspected,0,24
Uninsured,4,76
Unlicensed Operator,26,471
Unregistered,10,82
Unsafe Lane Change,1,105
Other Movers,183,2289
TOTAL Movers,992,20926
