Citywide,,
Backing Unsafely,41,153
Bike Lane,153,590
Bus Lane,410,859
Cell Phone,2170,7314
Commercial Veh on Pkwy,203,870
Cruising For Passengers,3,5
Disobey Traffic Control Device,12627,47141
Driving Too Slow,1,5
Equipment,1955,6359
Equipment (Other),1,17
Excessive Noise,1,2
Fail to Keep Right,7,35
Fail to yield Right of Way to Pedestrian,5057,21226
Failure to Signal,1000,3807
Failure to yield Right of Way to Vehicle,5,15
Following Too Closely,51,214
Improper Passing,139,483
Improper Taxi Pickup,81,420
Improper Turn,4843,19588
Improper/Missing Plates,59,245
Lamps and Other Equipment on Bicycle,4,13
Motorcycle (Other),36,126
Not Giving R of W to Veh.,77,301
Obstructed Plate,531,1897
One Way Street,172,1073
Overheight,7,30
Overlength,91,163
Overweight,194,404
Overwidth,41,79
Pavement Markings,31,77
Red Light,4015,15977
School Bus,416,629
Scooter In NYC,2,6
Seat Belt,3674,12047
Speeding,10736,41048
Spillback,162,743
TBTA Rule,0,0
Tints,2545,9218
TLC (Other),0,0
Truck Route,449,1693
Uninspected,190,724
Uninsured,675,2368
Unlicensed Operator,2979,10804
Unregistered,757,2646
Unsafe Lane Change,239,1001
Other Movers,5295,19673
TOTAL Movers,62125,232088
